PLATE,MJD,IMG_NAME,IMG_NUM,PLATEQUALITY
7253,56598,b2-00168743,168743,good
7253,56598,b2-00168744,168744,good
7253,56598,b2-00168745,168745,good
7253,56598,b2-00168746,168746,good
7253,56598,b2-00168747,168747,good
7253,56598,r1-00168741,168741,good
7253,56598,r1-00168742,168742,good
7253,56598,r1-00168743,168743,good
7253,56598,r1-00168744,168744,good
7253,56598,r1-00168745,168745,good
7253,56598,r1-00168746,168746,good
7253,56598,r1-00168747,168747,good
7253,56598,r2-00168741,168741,good
7253,56598,r2-00168742,168742,good
7253,56598,r2-00168743,168743,good
7253,56598,r2-00168744,168744,good
7253,56598,r2-00168745,168745,good
7253,56598,r2-00168746,168746,good
7253,56598,r2-00168747,168747,good
5880,56042,b1-00143042,143042,good
5880,56042,b1-00143043,143043,good
5880,56042,b1-00143044,143044,good
5880,56042,b1-00143045,143045,good
5880,56042,b2-00143042,143042,good
5880,56042,b2-00143043,143043,good
5880,56042,b2-00143044,143044,good
5880,56042,b2-00143045,143045,good
5880,56042,r1-00143042,143042,good
5880,56042,r1-00143043,143043,good
5880,56042,r1-00143044,143044,good
5880,56042,r1-00143045,143045,good
5880,56042,r2-00143042,143042,good
5880,56042,r2-00143043,143043,good
5880,56042,r2-00143044,143044,good
5880,56042,r2-00143045,143045,good
6590,56273,b1-00152379,152379,good
6590,56273,b1-00152380,152380,good
6590,56273,b1-00152381,152381,good
6590,56273,b1-00152382,152382,good
6590,56273,b1-00152383,152383,good
6590,56273,b1-00152384,152384,good
6590,56273,b2-00152379,152379,good
6590,56273,b2-00152380,152380,good
6590,56273,b2-00152381,152381,good
6590,56273,b2-00152382,152382,good
6590,56273,b2-00152383,152383,good
6590,56273,b2-00152384,152384,good
6590,56273,r1-00152379,152379,good
6590,56273,r1-00152380,152380,good
6590,56273,r1-00152381,152381,good
6590,56273,r1-00152382,152382,good
6590,56273,r1-00152383,152383,good
6590,56273,r1-00152384,152384,good
6590,56273,r2-00152379,152379,good
6590,56273,r2-00152380,152380,good
6590,56273,r2-00152381,152381,good
6590,56273,r2-00152382,152382,good
6590,56273,r2-00152383,152383,good
6590,56273,r2-00152384,152384,good
4805,55715,b1-00131528,131528,good
4805,55715,b1-00131529,131529,good
4805,55715,b1-00131530,131530,good
4805,55715,b1-00131564,131564,good
4805,55715,b1-00131565,131565,good
4805,55715,b1-00131566,131566,good
4805,55715,b2-00131528,131528,good
4805,55715,b2-00131529,131529,good
4805,55715,b2-00131530,131530,good
4805,55715,b2-00131564,131564,good
4805,55715,b2-00131565,131565,good
4805,55715,b2-00131566,131566,good
4805,55715,r1-00131528,131528,good
4805,55715,r1-00131529,131529,good
4805,55715,r1-00131530,131530,good
4805,55715,r1-00131564,131564,good
4805,55715,r1-00131565,131565,good
4805,55715,r1-00131566,131566,good
4805,55715,r2-00131528,131528,good
4805,55715,r2-00131529,131529,good
4805,55715,r2-00131530,131530,good
4805,55715,r2-00131564,131564,good
4805,55715,r2-00131565,131565,good
4805,55715,r2-00131566,131566,good
6638,56370,b1-00158522,158522,good
6638,56370,b1-00158523,158523,good
6638,56370,b1-00158524,158524,good
6638,56370,b1-00158525,158525,good
6638,56370,b2-00158522,158522,good
6638,56370,b2-00158523,158523,good
6638,56370,b2-00158524,158524,good
6638,56370,b2-00158525,158525,good
6638,56370,r1-00158522,158522,good
6638,56370,r1-00158523,158523,good
6638,56370,r1-00158524,158524,good
6638,56370,r1-00158525,158525,good
6638,56370,r2-00158522,158522,good
6638,56370,r2-00158523,158523,good
6638,56370,r2-00158524,158524,good
6638,56370,r2-00158525,158525,good
6503,56564,b1-00166761,166761,good
6503,56564,b1-00166762,166762,good
6503,56564,b1-00166763,166763,good
6503,56564,b1-00166764,166764,good
6503,56564,b2-00166761,166761,good
6503,56564,b2-00166762,166762,good
6503,56564,b2-00166763,166763,good
6503,56564,b2-00166764,166764,good
6503,56564,r1-00166761,166761,good
6503,56564,r1-00166762,166762,good
6503,56564,r1-00166763,166763,good
6503,56564,r1-00166764,166764,good
6503,56564,r2-00166761,166761,good
6503,56564,r2-00166762,166762,good
6503,56564,r2-00166763,166763,good
6503,56564,r2-00166764,166764,good
5329,55946,b1-00138751,138751,good
5329,55946,b1-00138752,138752,good
5329,55946,b1-00138753,138753,good
5329,55946,b1-00138754,138754,good
5329,55946,b2-00138751,138751,good
5329,55946,b2-00138752,138752,good
5329,55946,b2-00138753,138753,good
5329,55946,b2-00138754,138754,good
5329,55946,r1-00138751,138751,good
5329,55946,r1-00138752,138752,good
5329,55946,r1-00138753,138753,good
5329,55946,r1-00138754,138754,good
5329,55946,r2-00138751,138751,good
5329,55946,r2-00138752,138752,good
5329,55946,r2-00138753,138753,good
5329,55946,r2-00138754,138754,good
3678,55208,b1-00106890,106890,good
3678,55208,b1-00106891,106891,good
3678,55208,b1-00106894,106894,good
3678,55208,b1-00107190,107190,good
3678,55208,b1-00107191,107191,good
3678,55208,b1-00107192,107192,good
3678,55208,b1-00107193,107193,good
3678,55208,b2-00106890,106890,good
3678,55208,b2-00106891,106891,good
3678,55208,b2-00106894,106894,good
3678,55208,b2-00107190,107190,good
3678,55208,b2-00107191,107191,good
3678,55208,b2-00107192,107192,good
3678,55208,b2-00107193,107193,good
3678,55208,r1-00106890,106890,good
3678,55208,r1-00106891,106891,good
3678,55208,r1-00106894,106894,good
3678,55208,r1-00107190,107190,good
3678,55208,r1-00107191,107191,good
3678,55208,r1-00107192,107192,good
3678,55208,r1-00107193,107193,good
3678,55208,r2-00106890,106890,good
3678,55208,r2-00106891,106891,good
3678,55208,r2-00106894,106894,good
3678,55208,r2-00107190,107190,good
3678,55208,r2-00107191,107191,good
3678,55208,r2-00107192,107192,good
3678,55208,r2-00107193,107193,good
3678,55157,b2-00104083,104083,bad 
3678,55157,b2-00104084,104084,bad 
3678,55157,b2-00104085,104085,bad 
3678,55157,b2-00104086,104086,bad 
3678,55157,b2-00104088,104088,bad 
3678,55157,r2-00104083,104083,bad 
3678,55157,r2-00104084,104084,bad 
3678,55157,r2-00104085,104085,bad 
3678,55157,r2-00104086,104086,bad 
3678,55157,r2-00104088,104088,bad 
5975,56334,b1-00155984,155984,good
5975,56334,b1-00156194,156194,good
5975,56334,b1-00156195,156195,good
5975,56334,b1-00156196,156196,good
5975,56334,b2-00155984,155984,good
5975,56334,b2-00156194,156194,good
5975,56334,b2-00156195,156195,good
5975,56334,b2-00156196,156196,good
5975,56334,r1-00155984,155984,good
5975,56334,r1-00156194,156194,good
5975,56334,r1-00156195,156195,good
5975,56334,r1-00156196,156196,good
5975,56334,r2-00155984,155984,good
5975,56334,r2-00156194,156194,good
5975,56334,r2-00156195,156195,good
5975,56334,r2-00156196,156196,good
4666,55832,b1-00134586,134586,good
4666,55832,b1-00134587,134587,good
4666,55832,b1-00134588,134588,good
4666,55832,b1-00134589,134589,good
4666,55832,b1-00134590,134590,good
4666,55832,b1-00134591,134591,good
4666,55832,b2-00134586,134586,good
4666,55832,b2-00134587,134587,good
4666,55832,b2-00134588,134588,good
4666,55832,b2-00134589,134589,good
4666,55832,b2-00134590,134590,good
4666,55832,b2-00134591,134591,good
4666,55832,r1-00134586,134586,good
4666,55832,r1-00134587,134587,good
4666,55832,r1-00134588,134588,good
4666,55832,r1-00134589,134589,good
4666,55832,r1-00134590,134590,good
4666,55832,r1-00134591,134591,good
4666,55832,r2-00134586,134586,good
4666,55832,r2-00134587,134587,good
4666,55832,r2-00134588,134588,good
4666,55832,r2-00134589,134589,good
4666,55832,r2-00134590,134590,good
4666,55832,r2-00134591,134591,good
7027,56448,b1-00162793,162793,good
7027,56448,b1-00162794,162794,good
7027,56448,b1-00162795,162795,good
7027,56448,b2-00162793,162793,good
7027,56448,b2-00162794,162794,good
7027,56448,b2-00162795,162795,good
7027,56448,r1-00162793,162793,good
7027,56448,r1-00162794,162794,good
7027,56448,r1-00162795,162795,good
7027,56448,r2-00162793,162793,good
7027,56448,r2-00162794,162794,good
7027,56448,r2-00162795,162795,good
4531,55563,b1-00124528,124528,good
4531,55563,b1-00124529,124529,good
4531,55563,b1-00124530,124530,good
4531,55563,b1-00124531,124531,good
4531,55563,b1-00124532,124532,good
4531,55563,b1-00124533,124533,good
4531,55563,b1-00124534,124534,good
4531,55563,b1-00124535,124535,good
4531,55563,b2-00124528,124528,good
4531,55563,b2-00124529,124529,good
4531,55563,b2-00124530,124530,good
4531,55563,b2-00124531,124531,good
4531,55563,b2-00124532,124532,good
4531,55563,b2-00124533,124533,good
4531,55563,b2-00124534,124534,good
4531,55563,b2-00124535,124535,good
4531,55563,r1-00124528,124528,good
4531,55563,r1-00124529,124529,good
4531,55563,r1-00124530,124530,good
4531,55563,r1-00124531,124531,good
4531,55563,r1-00124532,124532,good
4531,55563,r1-00124533,124533,good
4531,55563,r1-00124534,124534,good
4531,55563,r1-00124535,124535,good
4531,55563,r2-00124528,124528,good
4531,55563,r2-00124529,124529,good
4531,55563,r2-00124530,124530,good
4531,55563,r2-00124531,124531,good
4531,55563,r2-00124532,124532,good
4531,55563,r2-00124533,124533,good
4531,55563,r2-00124534,124534,good
4531,55563,r2-00124535,124535,good
5376,55987,b1-00140801,140801,good
5376,55987,b1-00140802,140802,good
5376,55987,b1-00140803,140803,good
5376,55987,b1-00140804,140804,good
5376,55987,b2-00140801,140801,good
5376,55987,b2-00140802,140802,good
5376,55987,b2-00140803,140803,good
5376,55987,b2-00140804,140804,good
5376,55987,r1-00140801,140801,good
5376,55987,r1-00140802,140802,good
5376,55987,r1-00140803,140803,good
5376,55987,r1-00140804,140804,good
5376,55987,r2-00140801,140801,good
5376,55987,r2-00140802,140802,good
5376,55987,r2-00140803,140803,good
5376,55987,r2-00140804,140804,good
6499,56571,b1-00167390,167390,good
6499,56571,b1-00167391,167391,good
6499,56571,b1-00167392,167392,good
6499,56571,b1-00167393,167393,good
6499,56571,b1-00167394,167394,good
6499,56571,b2-00167390,167390,good
6499,56571,b2-00167391,167391,good
6499,56571,b2-00167392,167392,good
6499,56571,b2-00167393,167393,good
6499,56571,b2-00167394,167394,good
6499,56571,r1-00167390,167390,good
6499,56571,r1-00167391,167391,good
6499,56571,r1-00167392,167392,good
6499,56571,r1-00167393,167393,good
6499,56571,r1-00167394,167394,good
6499,56571,r2-00167390,167390,good
6499,56571,r2-00167391,167391,good
6499,56571,r2-00167392,167392,good
6499,56571,r2-00167393,167393,good
6499,56571,r2-00167394,167394,good
4067,55361,b1-00116551,116551,good
4067,55361,b1-00116552,116552,good
4067,55361,b1-00116553,116553,good
4067,55361,b1-00116554,116554,good
4067,55361,b1-00116555,116555,good
4067,55361,b1-00116627,116627,good
4067,55361,b1-00116628,116628,good
4067,55361,b1-00116629,116629,good
4067,55361,b2-00116551,116551,good
4067,55361,b2-00116552,116552,good
4067,55361,b2-00116553,116553,good
4067,55361,b2-00116554,116554,good
4067,55361,b2-00116555,116555,good
4067,55361,b2-00116627,116627,good
4067,55361,b2-00116628,116628,good
4067,55361,b2-00116629,116629,good
4067,55361,r1-00116551,116551,good
4067,55361,r1-00116552,116552,good
4067,55361,r1-00116553,116553,good
4067,55361,r1-00116554,116554,good
4067,55361,r1-00116555,116555,good
4067,55361,r1-00116627,116627,good
4067,55361,r1-00116628,116628,good
4067,55361,r1-00116629,116629,good
4067,55361,r2-00116551,116551,good
4067,55361,r2-00116552,116552,good
4067,55361,r2-00116553,116553,good
4067,55361,r2-00116554,116554,good
4067,55361,r2-00116555,116555,good
4067,55361,r2-00116627,116627,good
4067,55361,r2-00116628,116628,good
4067,55361,r2-00116629,116629,good
5055,55889,b1-00136781,136781,good
5055,55889,b1-00136782,136782,good
5055,55889,b1-00136783,136783,good
5055,55889,b1-00136784,136784,good
5055,55889,b1-00136785,136785,good
5055,55889,b2-00136781,136781,good
5055,55889,b2-00136782,136782,good
5055,55889,b2-00136783,136783,good
5055,55889,b2-00136784,136784,good
5055,55889,b2-00136785,136785,good
5055,55889,r1-00136781,136781,good
5055,55889,r1-00136782,136782,good
5055,55889,r1-00136783,136783,good
5055,55889,r1-00136784,136784,good
5055,55889,r1-00136785,136785,good
5055,55889,r2-00136781,136781,good
5055,55889,r2-00136782,136782,good
5055,55889,r2-00136783,136783,good
5055,55889,r2-00136784,136784,good
5055,55889,r2-00136785,136785,good
4392,55833,b1-00134578,134578,good
4392,55833,b1-00134579,134579,good
4392,55833,b1-00134580,134580,good
4392,55833,b1-00134581,134581,good
4392,55833,b1-00134639,134639,good
4392,55833,b1-00134640,134640,good
4392,55833,b2-00134578,134578,good
4392,55833,b2-00134579,134579,good
4392,55833,b2-00134580,134580,good
4392,55833,b2-00134581,134581,good
4392,55833,b2-00134639,134639,good
4392,55833,b2-00134640,134640,good
4392,55833,r1-00134578,134578,good
4392,55833,r1-00134579,134579,good
4392,55833,r1-00134580,134580,good
4392,55833,r1-00134581,134581,good
4392,55833,r1-00134639,134639,good
4392,55833,r1-00134640,134640,good
4392,55833,r2-00134578,134578,good
4392,55833,r2-00134579,134579,good
4392,55833,r2-00134580,134580,good
4392,55833,r2-00134581,134581,good
4392,55833,r2-00134639,134639,good
4392,55833,r2-00134640,134640,good
5800,56279,b1-00152924,152924,good
5800,56279,b1-00152925,152925,good
5800,56279,b1-00152926,152926,good
5800,56279,b1-00152927,152927,good
5800,56279,b1-00152928,152928,good
5800,56279,b1-00152929,152929,good
5800,56279,b2-00152924,152924,good
5800,56279,b2-00152925,152925,good
5800,56279,b2-00152926,152926,good
5800,56279,b2-00152927,152927,good
5800,56279,b2-00152928,152928,good
5800,56279,b2-00152929,152929,good
5800,56279,r1-00152924,152924,good
5800,56279,r1-00152925,152925,good
5800,56279,r1-00152926,152926,good
5800,56279,r1-00152927,152927,good
5800,56279,r1-00152928,152928,good
5800,56279,r1-00152929,152929,good
5800,56279,r2-00152924,152924,good
5800,56279,r2-00152925,152925,good
5800,56279,r2-00152926,152926,good
5800,56279,r2-00152927,152927,good
5800,56279,r2-00152928,152928,good
5800,56279,r2-00152929,152929,good
4626,55647,b1-00128551,128551,good
4626,55647,b1-00128552,128552,good
4626,55647,b1-00128553,128553,good
4626,55647,b1-00128554,128554,good
4626,55647,b1-00128555,128555,good
4626,55647,b2-00128551,128551,good
4626,55647,b2-00128552,128552,good
4626,55647,b2-00128553,128553,good
4626,55647,b2-00128554,128554,good
4626,55647,b2-00128555,128555,good
4626,55647,r1-00128551,128551,good
4626,55647,r1-00128552,128552,good
4626,55647,r1-00128553,128553,good
4626,55647,r1-00128554,128554,good
4626,55647,r1-00128555,128555,good
4626,55647,r2-00128551,128551,good
4626,55647,r2-00128552,128552,good
4626,55647,r2-00128553,128553,good
4626,55647,r2-00128554,128554,good
4626,55647,r2-00128555,128555,good
6459,56273,b1-00152432,152432,good
6459,56273,b1-00152433,152433,good
6459,56273,b1-00152434,152434,good
6459,56273,b1-00152435,152435,good
6459,56273,b1-00152436,152436,good
6459,56273,b1-00152437,152437,good
6459,56273,b2-00152432,152432,good
6459,56273,b2-00152433,152433,good
6459,56273,b2-00152434,152434,good
6459,56273,b2-00152435,152435,good
6459,56273,b2-00152436,152436,good
6459,56273,b2-00152437,152437,good
6459,56273,r1-00152432,152432,good
6459,56273,r1-00152433,152433,good
6459,56273,r1-00152434,152434,good
6459,56273,r1-00152435,152435,good
6459,56273,r1-00152436,152436,good
6459,56273,r1-00152437,152437,good
6459,56273,r2-00152432,152432,good
6459,56273,r2-00152433,152433,good
6459,56273,r2-00152434,152434,good
6459,56273,r2-00152435,152435,good
6459,56273,r2-00152436,152436,good
6459,56273,r2-00152437,152437,good
3963,55659,b1-00129507,129507,good
3963,55659,b1-00129508,129508,good
3963,55659,b1-00129509,129509,good
3963,55659,b2-00129507,129507,good
3963,55659,b2-00129508,129508,good
3963,55659,b2-00129509,129509,good
3963,55659,r1-00129507,129507,good
3963,55659,r1-00129508,129508,good
3963,55659,r1-00129509,129509,good
3963,55659,r2-00129507,129507,good
3963,55659,r2-00129508,129508,good
3963,55659,r2-00129509,129509,good
4305,55509,b1-00121940,121940,good
4305,55509,b1-00121941,121941,good
4305,55509,b1-00121942,121942,good
4305,55509,b1-00121943,121943,good
4305,55509,b1-00121944,121944,good
4305,55509,b2-00121940,121940,good
4305,55509,b2-00121941,121941,good
4305,55509,b2-00121942,121942,good
4305,55509,b2-00121943,121943,good
4305,55509,b2-00121944,121944,good
4305,55509,r1-00121940,121940,good
4305,55509,r1-00121941,121941,good
4305,55509,r1-00121942,121942,good
4305,55509,r1-00121943,121943,good
4305,55509,r1-00121944,121944,good
4305,55509,r2-00121940,121940,good
4305,55509,r2-00121941,121941,good
4305,55509,r2-00121942,121942,good
4305,55509,r2-00121943,121943,good
4305,55509,r2-00121944,121944,good
7447,56746,b1-00177665,177665,good
7447,56746,b1-00177749,177749,good
7447,56746,b1-00177750,177750,good
7447,56746,b1-00177751,177751,good
7447,56746,b1-00177752,177752,good
7447,56746,b1-00177753,177753,good
7447,56746,b2-00177665,177665,good
7447,56746,b2-00177749,177749,good
7447,56746,b2-00177750,177750,good
7447,56746,b2-00177751,177751,good
7447,56746,b2-00177752,177752,good
7447,56746,b2-00177753,177753,good
7447,56746,r1-00177665,177665,good
7447,56746,r1-00177749,177749,good
7447,56746,r1-00177750,177750,good
7447,56746,r1-00177751,177751,good
7447,56746,r1-00177752,177752,good
7447,56746,r1-00177753,177753,good
7447,56746,r2-00177665,177665,good
7447,56746,r2-00177749,177749,good
7447,56746,r2-00177750,177750,good
7447,56746,r2-00177751,177751,good
7447,56746,r2-00177752,177752,good
7447,56746,r2-00177753,177753,good
5015,55707,b1-00131148,131148,good
5015,55707,b1-00131149,131149,good
5015,55707,b1-00131150,131150,good
5015,55707,b1-00131151,131151,good
5015,55707,b1-00131152,131152,good
5015,55707,b1-00131153,131153,good
5015,55707,b1-00131211,131211,good
5015,55707,b2-00131148,131148,good
5015,55707,b2-00131149,131149,good
5015,55707,b2-00131150,131150,good
5015,55707,b2-00131151,131151,good
5015,55707,b2-00131152,131152,good
5015,55707,b2-00131153,131153,good
5015,55707,b2-00131211,131211,good
5015,55707,r1-00131148,131148,good
5015,55707,r1-00131149,131149,good
5015,55707,r1-00131150,131150,good
5015,55707,r1-00131151,131151,good
5015,55707,r1-00131152,131152,good
5015,55707,r1-00131153,131153,good
5015,55707,r1-00131211,131211,good
5015,55707,r2-00131148,131148,good
5015,55707,r2-00131149,131149,good
5015,55707,r2-00131150,131150,good
5015,55707,r2-00131151,131151,good
5015,55707,r2-00131152,131152,good
5015,55707,r2-00131153,131153,good
5015,55707,r2-00131211,131211,good
6970,56444,b1-00162548,162548,good
6970,56444,b1-00162549,162549,good
6970,56444,b1-00162550,162550,good
6970,56444,b1-00162551,162551,good
6970,56444,b2-00162548,162548,good
6970,56444,b2-00162549,162549,good
6970,56444,b2-00162550,162550,good
6970,56444,b2-00162551,162551,good
6970,56444,r1-00162548,162548,good
6970,56444,r1-00162549,162549,good
6970,56444,r1-00162550,162550,good
6970,56444,r1-00162551,162551,good
6970,56444,r2-00162548,162548,good
6970,56444,r2-00162549,162549,good
6970,56444,r2-00162550,162550,good
6970,56444,r2-00162551,162551,good
3777,55210,b1-00107582,107582,good
3777,55210,b1-00107583,107583,good
3777,55210,b1-00107584,107584,good
3777,55210,b1-00107585,107585,good
3777,55210,b1-00107586,107586,good
3777,55210,b1-00107587,107587,good
3777,55210,b1-00107588,107588,good
3777,55210,b2-00107582,107582,good
3777,55210,b2-00107583,107583,good
3777,55210,b2-00107584,107584,good
3777,55210,b2-00107585,107585,good
3777,55210,b2-00107586,107586,good
3777,55210,b2-00107587,107587,good
3777,55210,b2-00107588,107588,good
3777,55210,r1-00107582,107582,good
3777,55210,r1-00107583,107583,good
3777,55210,r1-00107584,107584,good
3777,55210,r1-00107585,107585,good
3777,55210,r1-00107586,107586,good
3777,55210,r1-00107587,107587,good
3777,55210,r1-00107588,107588,good
3777,55210,r2-00107582,107582,good
3777,55210,r2-00107583,107583,good
3777,55210,r2-00107584,107584,good
3777,55210,r2-00107585,107585,good
3777,55210,r2-00107586,107586,good
3777,55210,r2-00107587,107587,good
3777,55210,r2-00107588,107588,good
5796,56274,b1-00152618,152618,good
5796,56274,b1-00152619,152619,good
5796,56274,b1-00152620,152620,good
5796,56274,b2-00152618,152618,good
5796,56274,b2-00152619,152619,good
5796,56274,b2-00152620,152620,good
5796,56274,r1-00152618,152618,good
5796,56274,r1-00152619,152619,good
5796,56274,r1-00152620,152620,good
5796,56274,r2-00152618,152618,good
5796,56274,r2-00152619,152619,good
5796,56274,r2-00152620,152620,good
6138,56598,b1-00167561,167561,good
6138,56598,b1-00167562,167562,good
6138,56598,b1-00167563,167563,good
6138,56598,b1-00167564,167564,good
6138,56598,b1-00167565,167565,good
6138,56598,b1-00167643,167643,good
6138,56598,b1-00167644,167644,good
6138,56598,b1-00167645,167645,good
6138,56598,b1-00167646,167646,good
6138,56598,b1-00167647,167647,good
6138,56598,b1-00168272,168272,good
6138,56598,b1-00168273,168273,good
6138,56598,b1-00168274,168274,good
6138,56598,b1-00168404,168404,good
6138,56598,b1-00168405,168405,good
6138,56598,b1-00168406,168406,good
6138,56598,b1-00168407,168407,good
6138,56598,b1-00168408,168408,good
6138,56598,b1-00168409,168409,good
6138,56598,b1-00168607,168607,good
6138,56598,b1-00168608,168608,good
6138,56598,b1-00168609,168609,good
6138,56598,b1-00168610,168610,good
6138,56598,b1-00168611,168611,good
6138,56598,b1-00168612,168612,good
6138,56598,b1-00168613,168613,good
6138,56598,b1-00168707,168707,good
6138,56598,b1-00168708,168708,good
6138,56598,b1-00168709,168709,good
6138,56598,b1-00168710,168710,good
6138,56598,b1-00168711,168711,good
6138,56598,b1-00168712,168712,good
6138,56598,b1-00168713,168713,good
6138,56598,b1-00168714,168714,good
6138,56598,b2-00167561,167561,good
6138,56598,b2-00167562,167562,good
6138,56598,b2-00167563,167563,good
6138,56598,b2-00167564,167564,good
6138,56598,b2-00167565,167565,good
6138,56598,b2-00167643,167643,good
6138,56598,b2-00167644,167644,good
6138,56598,b2-00167645,167645,good
6138,56598,b2-00167646,167646,good
6138,56598,b2-00167647,167647,good
6138,56598,b2-00168272,168272,good
6138,56598,b2-00168273,168273,good
6138,56598,b2-00168274,168274,good
6138,56598,b2-00168404,168404,good
6138,56598,b2-00168405,168405,good
6138,56598,b2-00168406,168406,good
6138,56598,b2-00168407,168407,good
6138,56598,b2-00168408,168408,good
6138,56598,b2-00168409,168409,good
6138,56598,b2-00168607,168607,good
6138,56598,b2-00168608,168608,good
6138,56598,b2-00168609,168609,good
6138,56598,b2-00168610,168610,good
6138,56598,b2-00168611,168611,good
6138,56598,b2-00168612,168612,good
6138,56598,b2-00168613,168613,good
6138,56598,b2-00168707,168707,good
6138,56598,b2-00168708,168708,good
6138,56598,b2-00168709,168709,good
6138,56598,b2-00168710,168710,good
6138,56598,b2-00168711,168711,good
6138,56598,b2-00168712,168712,good
6138,56598,b2-00168713,168713,good
6138,56598,b2-00168714,168714,good
6138,56598,r1-00167561,167561,good
6138,56598,r1-00167562,167562,good
6138,56598,r1-00167563,167563,good
6138,56598,r1-00167564,167564,good
6138,56598,r1-00167565,167565,good
6138,56598,r1-00167643,167643,good
6138,56598,r1-00167644,167644,good
6138,56598,r1-00167645,167645,good
6138,56598,r1-00167646,167646,good
6138,56598,r1-00167647,167647,good
6138,56598,r1-00168272,168272,good
6138,56598,r1-00168273,168273,good
6138,56598,r1-00168274,168274,good
6138,56598,r1-00168404,168404,good
6138,56598,r1-00168405,168405,good
6138,56598,r1-00168406,168406,good
6138,56598,r1-00168407,168407,good
6138,56598,r1-00168408,168408,good
6138,56598,r1-00168409,168409,good
6138,56598,r1-00168607,168607,good
6138,56598,r1-00168608,168608,good
6138,56598,r1-00168609,168609,good
6138,56598,r1-00168610,168610,good
6138,56598,r1-00168611,168611,good
6138,56598,r1-00168612,168612,good
6138,56598,r1-00168613,168613,good
6138,56598,r1-00168707,168707,good
6138,56598,r1-00168708,168708,good
6138,56598,r1-00168709,168709,good
6138,56598,r1-00168710,168710,good
6138,56598,r1-00168711,168711,good
6138,56236,b1-00150083,150083,good
6138,56236,b1-00150084,150084,good
6138,56236,b1-00150085,150085,good
6138,56236,b2-00150083,150083,good
6138,56236,b2-00150084,150084,good
6138,56236,b2-00150085,150085,good
6138,56236,r1-00150083,150083,good
6138,56236,r1-00150084,150084,good
6138,56236,r1-00150085,150085,good
6138,56236,r2-00150083,150083,good
6138,56236,r2-00150084,150084,good
6138,56236,r2-00150085,150085,good
3642,55177,b1-00104702,104702,bad 
3642,55177,b1-00104703,104703,bad 
3642,55177,b2-00104702,104702,bad 
3642,55177,b2-00104703,104703,bad 
3642,55177,r1-00104702,104702,bad 
3642,55177,r1-00104703,104703,bad 
3642,55177,r2-00104702,104702,bad 
3642,55177,r2-00104703,104703,bad 
4487,55866,b1-00135964,135964,good
4487,55866,b1-00135965,135965,good
4487,55866,b1-00135966,135966,good
4487,55866,b1-00135967,135967,good
4487,55866,b2-00135964,135964,good
4487,55866,b2-00135965,135965,good
4487,55866,b2-00135966,135966,good
4487,55866,b2-00135967,135967,good
4487,55866,r1-00135964,135964,good
4487,55866,r1-00135965,135965,good
4487,55866,r1-00135966,135966,good
4487,55866,r1-00135967,135967,good
4487,55866,r2-00135964,135964,good
4487,55866,r2-00135965,135965,good
4487,55866,r2-00135966,135966,good
4487,55866,r2-00135967,135967,good
6003,56311,b1-00154854,154854,good
6003,56311,b1-00154855,154855,good
6003,56311,b1-00154856,154856,good
6003,56311,b2-00154854,154854,good
6003,56311,b2-00154855,154855,good
6003,56311,b2-00154856,154856,good
6003,56311,r1-00154854,154854,good
6003,56311,r1-00154855,154855,good
6003,56311,r1-00154856,154856,good
6003,56311,r2-00154854,154854,good
6003,56311,r2-00154855,154855,good
6003,56311,r2-00154856,154856,good
4352,55533,b1-00123146,123146,good
4352,55533,b1-00123147,123147,good
4352,55533,b1-00123148,123148,good
4352,55533,b1-00123149,123149,good
4352,55533,b2-00123146,123146,good
4352,55533,b2-00123147,123147,good
4352,55533,b2-00123148,123148,good
4352,55533,b2-00123149,123149,good
4352,55533,r1-00123146,123146,good
4352,55533,r1-00123147,123147,good
4352,55533,r1-00123148,123148,good
4352,55533,r1-00123149,123149,good
4352,55533,r2-00123146,123146,good
4352,55533,r2-00123147,123147,good
4352,55533,r2-00123148,123148,good
4352,55533,r2-00123149,123149,good
5475,56011,b1-00141755,141755,good
5475,56011,b1-00141756,141756,good
5475,56011,b1-00141757,141757,good
5475,56011,b1-00141758,141758,good
5475,56011,b2-00141755,141755,good
5475,56011,b2-00141756,141756,good
5475,56011,b2-00141757,141757,good
5475,56011,b2-00141758,141758,good
5475,56011,r1-00141755,141755,good
5475,56011,r1-00141756,141756,good
5475,56011,r1-00141757,141757,good
5475,56011,r1-00141758,141758,good
5475,56011,r2-00141755,141755,good
5475,56011,r2-00141756,141756,good
5475,56011,r2-00141757,141757,good
5475,56011,r2-00141758,141758,good
5709,56571,b1-00167178,167178,good
5709,56571,b1-00167179,167179,good
5709,56571,b1-00167260,167260,good
5709,56571,b1-00167261,167261,good
5709,56571,b1-00167262,167262,good
5709,56571,b1-00167263,167263,good
5709,56571,b1-00167440,167440,good
5709,56571,b1-00167441,167441,good
5709,56571,b2-00167178,167178,good
5709,56571,b2-00167179,167179,good
5709,56571,b2-00167260,167260,good
5709,56571,b2-00167261,167261,good
5709,56571,b2-00167262,167262,good
5709,56571,b2-00167263,167263,good
5709,56571,b2-00167440,167440,good
5709,56571,b2-00167441,167441,good
5709,56571,r1-00167178,167178,good
5709,56571,r1-00167179,167179,good
5709,56571,r1-00167260,167260,good
5709,56571,r1-00167261,167261,good
5709,56571,r1-00167262,167262,good
